comment_id,video_title,author,comment,date,sentiment
UgyfAUfWx-BtD2vnE8l4AaABAg,Andor | Official Trailer | Disney+,Sir Pantsaloot,love that rsm(really slow motion they make music) got into this trailer,2023-02-18,positive
Ugz-8xgzDMfMRm-qRO94AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Armand A-S,honestly even though it's an epic trailer this wa the first star war trailer where i wa just not excited,2022-12-22,negative
Ugxgpk25An-IpC4xUNh4AaABAg,Rogue One: A Star Wars Story Trailer (Official),hridi,this movie had negative reception from hardcore sw fan but i always defended this film i think it one of the best star war project ever,2022-12-30,negative
UgwCkUnwrovpw00-CLp4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,paul campbell,dont even bother with this it pretend violence with fluffy cushion integrating today youth problem in to a film but most of all shooting scene when really there is no benefit to the movie film something that ha a purpose for the story not just to throw it in a back up footage it remainds me of every other post original movie dont bother with it the mandalorin is the king,2022-11-24,positive
Ugw5_wbCcx4OMnl1qwt4AaABAg,Ahsoka | Teaser Trailer | Disney+,Robbert van Tilburg,john is gone so am i then it wasnt great but it wa well intended season mandalorian ha kk all over it big mistake im done he wa my only hope,2023-04-25,positive
UgzFArwLI7heiQ3G-St4AaABAg,Rogue One: A Star Wars Story Trailer (Official),G Mat,i so wish this girl had been the lead actress in the new trilogy she's a far better actress and much easier on the eye than what's her face this movie is far superior,2023-03-23,positive
UgyI8bozePIy_j4sco54AaABAg,Ahsoka | Teaser Trailer | Disney+,Micah Dahl,ha i thought this wa a fan made trailer wow look awful any star war thing made by f and f is burning to the ground get tony gilroy to come in and craft where star war should go,2023-04-25,negative
Ugzud-X41Y5KYN7WRgx4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,David Oneill,they have just used the name star war to generate cash the story is rubbish fight scene rubbish a biker gang on hover bike i watch episode it is not worth watching any more it is a bad a endor im a fan of star war for year just re watched all movie on disney plus really good very disappointed in the series i mentioned i will give madelorian a try using the star war name to make rubbish and quick money,2022-12-07,negative
UgytN7i2A4CZDmlMghh4AaABAg,Andor | Official Trailer | Disney+,Shafira DeLorean,next up on netflix: shafira delorean a story about a woman living a regular life until she one day discovers that her consciousness is being projected into her body by her year old future self superimposing a hacked reality simulation over baseline reality in order to ensure the eternal existence of the universe ;),2022-09-23,positive
UgxY5zjD7Hhg6SLNX6h4AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Blessedbeyondmeasure,so people are saying this trailer spoil the movie although i do think it gave away to much of the ending we did already know anakin wa dark etc my problem with this trailer is that it doesn't get the plot point right i know they were trying to dodge how anakin fell but it seems to redirect the movie entirely it is a good trailer but not a great one,2022-12-13,negative
Ugx0yM6fxskq8gjhmxV4AaABAg,Andor | Official Trailer | Disney+,Eng er Land,watching this show the entire galaxy now seems to be made up of english and scottish people is this a kind of new british empire,2022-09-22,neutral
UgytnhmwP2VZmftrMZx4AaABAg,Andor | Official Trailer | Disney+,B4D_b0y_217,i wasnt a big fan of rouge one but im willing to give it another shot along with this show whichlooks very well shot,2023-02-09,positive
UgyBLFLQ8RQtMDLXAYR4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,CommandX,honestly re watching everything in order i enjoyed the prequels just a much a the original,2022-05-23,positive
UgyETt9Q3y2L6Q2M34p4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Dave Cody,i really looked forward to the first prequel wow wa i disappointed with the result,2023-01-31,positive
UgxTp-fAHREBqhVLNoF4AaABAg,Star Wars: The Force Awakens Trailer (Official),Robert Bowser,i did not like the teaser trailer i really thought it looked like a fan film and it wa horrible but i loved this one,2023-03-15,positive
UgzAemG-5Mv2RuUEKRJ4AaABAg,Andor | Official Trailer | Disney+,Big Swede,wy not another season of the mandalorian this could be any thing just shhite btw it booooooorring,2022-10-05,neutral
UgwiIR5_TaA6o2HbPOp4AaABAg,Star Wars: The Force Awakens Trailer (Official),Peashooter 908,i know it nostalgia and empire is objectively the best movie but id be lying if i said i didnt feel like a kid every time i watch the force awakens it truly my favorite star war movie,2023-04-14,negative
UgzWwlbrOswkODrXS6V4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,piotrekturko,this film is kind of shty i cannot really say why and it should be really great thing like vader being stopped by some fire he just extinguished or some adult bounty hunter tring really hard not to run a fast a a a young girl kind of disturb watching it,2022-11-11,neutral
UgxEH4mTSAozq2OAVV54AaABAg,Ahsoka | Teaser Trailer | Disney+,hairymcnipples,i'm torn i want heir to the empire to be the story about luke and mara that it always wa and i'm nervous about how they'll handle it and i feel like the clone stuff in it doesn't mesh well with the current take so i don't know how they'll resolve that (far prefer the eu version) but at the same time ahsoka is my favourite sw character and htte is my favourite sw story so,2023-04-23,positive
Ugyz--KoJX7PWMgbgRx4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,yourlocal_memes,i actually cant believe a minute and second trailer is much better than a hour movie,2022-12-28,positive
UgzRlCEgd3iABRVyPS54AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Alex And R,boba doesn't have any scar and his armor is clean so if it is after mando season than how did he removed his scar did he healed them by using bacta tank,2022-06-25,positive
Ugx5hyfLYupdD7bHD_h4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,PsychicX97,this movie had soooo much potential but it wa wasted because it wa trying to fix the mess that wa the last jedi,2022-12-31,negative
Ugzrqg3pba7m26WTlOV4AaABAg,Ahsoka | Teaser Trailer | Disney+,gothard5,i cannot wait this show is gonna be awesome just like every star war show so far except for andor,2023-04-22,positive
UgwNGmfIPjgaReOHAaN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,MissDoubleNegative,it is nearly and i am getting a serious endorphin rush remembering when i saw this movie's trailer for the first time completely unexpectedly after so many year of waiting and then you suddenly see lucasfilm splashed across the screen infront of you i cannot for the life of me remember what movie we were actually there to watch but i do remember that the entire theatre wa completely silent and then came the thunderous applause,2022-12-27,positive
UgyxQAzKnt_0UNVANwx4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Vomit Inducing Media,give the people that made this trailer a raise man cause they actually managed to make it look kinda cool and not a boring shitfest god this show wa so bad lmao,2023-04-12,positive
Ugxfp6FayKrdPldYMfB4AaABAg,Ahsoka | Teaser Trailer | Disney+,Encinoman 90,an all female cast with extra a more female i guess the force is female,2023-04-22,neutral
UgyO9iuLRpGXavLvV1d4AaABAg,Ahsoka | Teaser Trailer | Disney+,Nietzsche Ente,rosario dawson is great but i don't trust disney anymore hope the show is solid at least,2023-04-23,positive
Ugwzdcu4Se8YDL187qJ4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Pedro Renault,love how the prequel trailer spoil evey single cool moment of the movie,2022-05-22,positive
UgxSfAmnDhu5DsDKy8t4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,ronki23,great film i'd go a far a putting it in my top star war movie after a new hope and empire strike back,2022-12-09,positive
Ugyt-V4-9rHEdqKqTDN4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,marvan916,i can't believe how good ming-na wen look she just doe not age i remember watching her in the joy luck club she is still beautiful,2022-06-04,positive
Ugx7glNOTO-8M4Yn8kh4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Corvo Attano,this is by far my favorite star war movie it feel strangely realistic absolutely love how it tie into episode and the aerial dogfight scene are so awesome also it felt like a very 'grown-up' star war film,2023-01-02,positive
UgzEFQPjonCvj0-2wOt4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Alex,this is the best star war movie of all time sorry all you hater but the original movie were boring and overrated,2023-04-07,negative
UgylXdEf0wLG64SWJGl4AaABAg,Andor | Official Trailer | Disney+,Pumpkin King XXIII,wow another disney production i don't want to see statistically they should have at least gotten or by now,2022-09-23,positive
UgxRSFh-nS-KlzDAbeB4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Dave Boys DJ,absolutely awesome made way better than the last three movie we've seen recently on theatre shame this series is not a big screen movie it would been a masterpiece/blockbuster,2022-10-10,positive
UgwpXgX7UFhu7dahNGl4AaABAg,Star Wars Eclipse – Official Cinematic Reveal Trailer,Jerry Garce,why don't they do film like that instead of the show they do seriously,2023-04-14,positive
Ugzwcsvli4CxsbiBhmB4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Andrew Still,if you thought he wa digested in the sarlacc pit think again,2023-04-24,neutral
Ugypb49rXswh_WLRNaZ4AaABAg,Star Wars Eclipse – Official Cinematic Reveal Trailer,James Hart,o dam i thought this wa a new dish plus series not a game omg this is going to be amazing,2023-04-18,positive
Ugx1PPp9sQsN8ZZskQt4AaABAg,Rogue One: A Star Wars Story Trailer (Official),J'zargo,i knew it wa going to be a good movie because mads mikkelsen is in it,2023-03-31,positive
UgwAn9oemBviHRU2lWV4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,LM 12,if i will watch star war is because of mandaloriansthis is the way,2022-05-05,negative
Ugy4ohyXsb8cNXzNUTh4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,James Enticott,my only favourite thing abt this episode is double lightsaber i want them to be shown more,2022-06-08,positive
UgwzXFlF0sXLpw7bPk94AaABAg,Andor | Official Trailer | Disney+,JAYJAXON100,can we talk about the poor story telling of this series i love star war and is sad to see this series going into such a boring direction i am stopping after episode,2022-10-05,negative
UgxgzQT6vjh3zHU_vIB4AaABAg,Andor | Official Trailer | Disney+,enginepy,finally a good star war show that look and feel like star war with the right feel and all it a slow burn but im genuinely surprised and pleased,2023-02-03,positive
Ugyf0Gi8ixpxm7UXU214AaABAg,Andor | Official Trailer | Disney+,Karam Vidclips,o-m-g i'm on episode this show is frickin amazing the acting and the dialogue is engaging it draws--no no it spin you in deeper and deeper like vertigo i love the range of emotion that are on display here and star war underlying theme wa the contrast between devotion love and the duel with morality it make you take a deeper look but i'm afraid the real life 'empire' will want to cancel this show because of the rebellious nature of the story you will notice that the show that last longest of tv are the cop show and drama's that promote your compliance and cooperation to authority so for andor season one very good and for me highly recommended whoever put this show together with the actor and the script writersyou guy have to win an award it's a must,2023-01-30,positive
Ugx0ITUD9B96y19Io9p4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Heaven of Apocalypse,we can really re-watching this movie next of andor season since we going to had season we can really see the tension between the empire and rebel,2022-12-19,negative
Ugw9UhIjFQcN4e5F-s54AaABAg,Andor | Official Trailer | Disney+,Vincent Valentine,correct i lifted the crust of the planet and forced it apart for detonation it into five piece,2023-01-11,negative
UgwXHvNO3uzJoWhigkh4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Jack White,it's funny to me how fan think that they are film expert the entire prequel trilogy is fantastic sure some of the acting isn't that great but that wa the case for the original a well,2022-07-18,positive
UgzlEQRCKsVpfgyF2UF4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Jonas Gustafsson,the chill you get after cp stay taking one last look at my friend,2023-01-15,positive
UgzhunSUsZUS1SHwvJx4AaABAg,Andor | Official Trailer | Disney+,Prkrtr,fire everyone else at lucasfilm immediately and hand over all project to the team who made this hbo level show,2023-04-14,positive
Ugzm10I87k_mQ7NfnGF4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,ObsessedCollector,a long time ago in a theater far far away when faded in the theater went nut i miss those day,2023-04-26,negative
Ugw8gXiZI3eElgzZyVF4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Bravo Six Going Dark,i grew up with the prequels it will always remain close to my heart,2022-06-03,neutral
UgwO_IiDP28Uw8mzxFN4AaABAg,Star Wars: The Force Awakens Trailer (Official),Aubrey,say what you want about the sequel trilogy force awakens wa great,2023-04-13,positive
UgwU1sRPshGUaGPhUQV4AaABAg,Andor | Official Trailer | Disney+,JM del Toro,excellent pace for master class story telling that really build suspense can barely contain my anticipation for the next episode it's going to be,2022-10-09,positive
Ugyv3gDbVZFaeo9JHyx4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Cr4z33,i wonder if blake used a real orchestra at this round or if it's still all vst made,2023-01-02,neutral
UgzSV6Q-eVbQ4t-eP2V4AaABAg,Ahsoka | Teaser Trailer | Disney+,Chase Meek,i want sabine's mando armour back i guess it make sense that she'd leave that title behind if she isn't helping mandalore anymore but still moi sad,2023-04-26,negative
UgzAu6AddbPZR8XThm54AaABAg,Ahsoka | Teaser Trailer | Disney+,Elitechaz 8,im just happy they didnt change zebs actor he the only original actor from the tv series that didnt get replaced,2023-04-25,positive
UgxVNG7TLI4y-awXQOB4AaABAg,Andor | Official Trailer | Disney+,puddles217,really great so far loved the new direction and the new character plus the music is incredible can't wait to add it to my playlist once the series is completely released,2022-09-24,positive
UgzdfLfWcWNCc-cC7CN4AaABAg,Andor | Official Trailer | Disney+,David Loudon,half a year after the actual show ha come out- but the fact there the tie fighter klaxon mixed into the last few impact note is chilling,2023-03-25,positive
UgzzYyIwY50f15iLjEV4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Andy berridge,been a star war fan since haven't liked everything since the original trilogy but boba fett wa brilliant now waiting to watch new obi wan series the trailer look excellent,2022-05-22,positive
UgxfSK0Q9002mBBFJsV4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Wade Anderson,best movie trailer ever it's out take and give nothing away,2023-01-04,positive
UgwzxVLvuYX2FpaBiB54AaABAg,Andor | Official Trailer | Disney+,Derpy Entertainment,the best project disney ha put out besides rogue one mando is close nd and rd,2023-03-20,positive
UgxHgkMSANM1g7tqqzR4AaABAg,Star Wars: The Force Awakens Trailer (Official),An Ul,why did disney decide to destroy what lucas had created the sequel should have been about how to form a republic of it followed lucas pattern,2023-03-28,negative
UgyBPIXzbnXHFQ-k1AB4AaABAg,Rogue One: A Star Wars Story Trailer (Official),Brandon Ahrens,this movie gave u what it promised: (besides the tie fighter) a star war story,2022-11-13,negative
Ugxsu-2V7j-hQz0fIYR4AaABAg,Andor | Official Trailer | Disney+,cinnamonstar808,a solid the childhood backstory need more work another praise to got for setting the adult bar of story telling we are getting more realistic storyline,2022-10-18,positive
UgzXdc0TQ_InRjdY-P14AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,mungus,the phantom menace is like the greatest star war movie of all time,2023-03-28,negative
UgxkZVj2_NzLvO34_b54AaABAg,Andor | Official Trailer | Disney+,4 cLoVeR,wait a min disney ha a show thats not woke guess now them losing money is starting to effect those whacko we need to be strong not give into these woke company they took our life and now we make them pay,2023-01-14,positive
Ugy9-QipGqBZRLpHBsN4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Tuco,back in nov there wa a lot of expectation around the release of this teaser e announced they would show it at the end of one of their news program everyone went nut i did a recording on vhs and watched it for several month until the movie wa released i didn't have a good internet connection to download a trailer you would have to wait several hour that vhs wa pretty much burned out after a few week,2022-07-05,negative
Ugy3FB7ebaokyRVtxMp4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Zanbox 8873,the only thing which is not worthless is the music the movie wa absolute trash,2023-03-01,positive
UgzRqdMtzWaMQzpPYFx4AaABAg,Ahsoka | Teaser Trailer | Disney+,NiteFang,cant wait for ezra to show up no way thrawn took him out ezra be like: did we defeat the empire everyone: yes and no,2023-04-25,negative
UgwSwneUH0W-nuARuHF4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Mattress King of Nightmares,i really like this anakin kid actor hope he doesnt lead the police on a high speed chase later in his life,2022-08-02,positive
Ugye46yUxZ0gMCcIC7h4AaABAg,Ahsoka | Teaser Trailer | Disney+,Josh Math,yo it the thing from the rebel that tower outside the city thing,2023-04-24,negative
UgwOrVWmvSzZB_M06Ad4AaABAg,Star Wars Eclipse – Official Cinematic Reveal Trailer,sebastien Haimet,clearly they missed the psa about looking directly into the eclipse,2023-04-15,positive
Ugy2SGQ21KbgNEYVTCV4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,madog098,disney ha a really great way of presenting amazing trailer that don't live up to the hype i've enjoyed every show they've put out but they make it seem more epic than it really is,2022-08-02,positive
UgyWv98fQwPT-_Th_n54AaABAg,Andor | Official Trailer | Disney+,nada problem,it's amazing you let something this good even be made disney and wow it isn't woke either unfortunately the garbage heap of disaster you've made (besides the mandalorian a well) have produced no initial interest of this series thank you for renewing it for a second season though you're listening even though it's the smallest voice of the actual fanbase who love star war someone heard kathleen must not have gotten her skeletal hand in this series there might be a god after all oh wait jedi baby is a thing now nvm,2023-01-08,positive
Ugwk3azbkNOSDxTTxm54AaABAg,Rogue One: A Star Wars Story Trailer (Official),Dan Jacobs,the best since empire blow me away how well they pulled this off,2022-12-09,positive
UgwL1YtiWr7fbn_wrFx4AaABAg,Andor | Official Trailer | Disney+,Ken Anderson,this show made zero sense i love andor it the besssst whats it about ummm,2023-04-11,positive
UgxGOjP_hpn4QFT0zEt4AaABAg,Andor | Official Trailer | Disney+,Crow Magnon,by far the best thing to come out of the star war universe since empire shame there will only be one more season i expect some of the future disney star war show will be hit or miss depending on who is involved anything star war related should be/should have been of this caliber and that includes the prequels,2023-04-22,negative
UgwOeUx3zVXAgvP6cRd4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Nick Ecko,this show would be better if the princess wasn't played by some little year old when she's supposed to be in the show she look like a toddler running for pete sake,2022-11-22,positive
Ugwb2gtqA0l1m1Gp5Z94AaABAg,Andor | Official Trailer | Disney+,starwarsrebel2006,i couldn't understand what anybody wa saying in his childhood scene they were speaking an alien language and there were no subtitle they should have had subtitle,2022-09-24,negative
Ugx_xm7x5rYBaCEx_Np4AaABAg,Andor | Official Trailer | Disney+,David Cole,i hope the fan come out and support this show it is fantastic it is the first star war show that i eagerly wait to watch each week,2022-11-10,positive
UgzGGE3iYq1uM-01HpF4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Donovan,not bad but definitely not great with self righteous political innuendo interwoven into the story line,2022-09-26,negative
UgzDfnOICPfXU5JD3Nh4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,DeathSquad88,disappointing how i still get the trailer of this trash in my feed,2023-02-25,negative
UgzLKJ2YURIqZTpNLKZ4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,Unholy Shaman,i don't think this trailer showed too much it wa the most well done of the trilogy thats not to say that this movie wa the best however,2022-09-25,positive
UgxSV8TtXWGoCzzcMIN4AaABAg,Andor | Official Trailer | Disney+,Exilewarrior006,thismay be the star war show i have waited for my entire life too see,2023-03-11,negative
Ugw7sNJ_zuzxiqudz0F4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Ztreak,keep coming back to this trailer music give me the chill every time epic,2023-03-09,neutral
UgyXXAuyyIpBs_GdltZ4AaABAg,Ahsoka | Teaser Trailer | Disney+,Sa Ra Wyatt,ahsoka is the last hope for star war if it wasnt for her show i would be canceling disney,2023-04-26,negative
UgxLOcANeudf8AHhbRJ4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,GreenLightMe,it wa easy to tell by the trailer that this would be a silly childrens show what a terrible show,2022-11-16,neutral
UgziZaJQE7cT3ADcu4N4AaABAg,Andor | Official Trailer | Disney+,Andre Luciano,lolwho's next to get a series before vader cp rd the little door droid at jabbas palace,2022-11-15,neutral
UgwiOysJlvVr3_UujVR4AaABAg,Star Wars: The Force Awakens Trailer (Official),ObsessedCollector,this trailer gave u so much hope of what could have been shame the trailer wa better than the movie i remember when this aired i wa sooooo stoked and excited for what again could have been,2023-04-26,positive
UgwF5fUO5w5Hhk2S-wp4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Agash Selvam,thanks this movie i waiting movie film are warting in cinema i waiting several star war movie cinema,2023-03-20,negative
UgywGfX4nnO0MDvYgzl4AaABAg,Ahsoka | Teaser Trailer | Disney+,hmxl1ly,i must say i grew up watching rebel and oh my god im so excited,2023-04-26,positive
UgzR4hsljZM6m4mqCjp4AaABAg,Andor | Official Trailer | Disney+,MisterNiles,would someone who think the main star war canon is derivative garbage like this series or must you be a fan of the core film,2022-12-18,neutral
UgxYkLcT8tVigEJpJDV4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Mary Duarte,for every star war fan it would be cool if they could have made original film into game and have them on dvd the original trailgy from the way they should have been made because the fan are getting tired of them in special edition when they say original version and they start to watching them and it's the special edition one i wish they could have both version one from original and special edition on dvd my son ha been looking for the original version fullscreen he bought special edition on dvd and thought one of them would be original with original trilogy with original cover boxset please have version on dvd and special edition on dvd so the fan can pick which one they mostly want to see more of maybe both version thanks,2023-03-20,positive
UgzJjUZE-zGmzNMXjJR4AaABAg,Star Wars: The Force Awakens Trailer (Official),Enzo ☄️,it not possible that every time i see this teaser i cry a lot simply beautyful,2023-03-29,negative
UgwA41IOLRst1s1U4ZZ4AaABAg,Ahsoka | Teaser Trailer | Disney+,Aidiesmercedes,hope to see a scene with anakin and ahsoka even if it's a flashback that would be sick,2023-04-21,negative
UgxSgaAcVz0pXGnUUHB4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Josué Medina,it been year and im still disapointed i mean they had everything to make a good final for the saga but everything went wrong there were two story plot that seems to work but they choose the one that doesnt work :/,2023-03-01,negative
UgzyuLaQFbuJkTnR44p4AaABAg,Star Wars: The Force Awakens Trailer (Official),A Muktadir,copy p- and make it p-(two side and back blast) football size stadium trillion dollar each,2023-03-22,neutral
UgyJczY3ErjlUCPcEol4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,sesaol B.,yes the film had weakness but also many strength just ewan mcgregor and liam neeson the podracer race and all the creativity all in all a good work,2022-05-20,positive
UgzjRF4tyymK-Q2C--N4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Liam Donohoe,i want a show called skywalker which would take place before the force awakens because i want to see how luke vanishes and go the planet ahch-too,2022-10-08,positive
UgzG3iwv9_xN5Alt7Pl4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,Court of Owls,they say the saga will end but yet they will make another movie am sure,2023-01-12,positive
UgyelZU8I5Mh32H0vtx4AaABAg,The Book of Boba Fett | Official Trailer | Disney+,Echo Base,this show feel very overwhelming and underwhelming at the same time i love it but i feel like i love it for the wrong reason my love for this show ha very little to do with the actual boba fett plot line and more to do with all of the mandalorian tie in,2022-04-21,positive
UgxOuzFMvTdMfbJqcPJ4AaABAg,Andor | Official Trailer | Disney+,Tutu Jazz,diego luna is a spanish/warner/ mexican we fight to the end for freedom viva mexico,2023-02-22,positive
UgxpC1URn0Ltg7qGFbp4AaABAg,Andor | Official Trailer | Disney+,Red X,they really had the nerve to release this incredible series then give u the pure mediocrity that wa mando s,2023-04-22,negative
UgzJPe5z6fuVWqOWenJ4AaABAg,Ahsoka | Teaser Trailer | Disney+,Adersh Sidhoe,i hope that there will be a scene with rex luke ashoka and r-d where they are reminiscing about anikin,2023-04-27,positive
UgzUBqQAd0X5-qDlZdV4AaABAg,Star Wars: The Force Awakens Trailer (Official),Nathonso,no matter what you thought of the film whoever made the trailer are absolute genius,2023-04-11,negative
UgwsHZ8qn865Y_PIeph4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Hugh2Hoob,ewan mcgregor is the only reason id come back to star war f# disney,2022-10-29,negative
Ugy_CjAjzPN2ZJEWmUF4AaABAg,Star Wars: The Force Awakens Trailer (Official),Smile of Bishamonten,even though the sequel trilogy mostly sucked i think this wa the best movie out of it,2023-04-18,positive
UgwACZtxZgLW4dlwuZZ4AaABAg,Andor | Official Trailer | Disney+,jason198146,never would i have expected a star war show to be this good the other show have a lot to measure up on,2023-04-21,negative
Ugwc5OxGby6Ud7HP3pB4AaABAg,Andor | Official Trailer | Disney+,Merv Cann,who the heck cast a scottish actor a a empire police sergeant,2022-10-03,neutral
UgzFN-vhztuINKCRBmh4AaABAg,Star Wars Episode I: The Phantom Menace - Trailer,CJ Fazzini,ill truly never understand the hate the prequels got wa the dialogue a bit cheesy at time yeah but all of them felt like true star war film through and through fun from beginning to end and unlike the recent trilogy they actually had a plot and story to tell,2022-06-11,positive
UgxtX-strATG-wDLQSN4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Bryan Lozado,rumor say that if anyone know that anakin wa alive it probably be reva,2023-03-02,positive
UgxeY7q8gejd79rXsZZ4AaABAg,Star Wars: The Rise of Skywalker | Final Trailer,SeeJay-X,whatre these star war fan talking about this wa really good but man this music wasnt in the movie wish it wa,2023-01-25,positive
UgyQp794khFi3lkbXpV4AaABAg,Star Wars: The Force Awakens Trailer (Official),Mark Mcalpine,the beginning of the end of star war a wasted franchise the force wa strong now it just female,2023-03-30,negative
Ugyq0S_NQb4dTugy0xd4AaABAg,Ahsoka | Teaser Trailer | Disney+,Rumpel Stilzchen,i hope we can see kanan in a flashback or something still my favourite character,2023-04-24,positive
UgyEa1ucDzcoiq4ILyh4AaABAg,Andor | Official Trailer | Disney+,Samin399,after watching episode this series should get an oscar this is the way,2022-10-12,neutral
UgzcHaw6sTX81hdv-4h4AaABAg,Ahsoka | Teaser Trailer | Disney+,Joseph Pasquarella,cool concept but i expect they will disney this up just like the other show,2023-04-25,positive
UgyRBBMSlSOSnDKDM794AaABAg,Andor | Official Trailer | Disney+,Mystic Knight,omg is this show boring didnt even make it past episode every first episode of any show ha to have something to make the viewer want to watch more and this ha nothing,2022-09-23,positive
UgxoZ-LGXhFLI9SlPol4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,emailitz Sam,this series is like a turf you've been holding in for day trying to squeeze it out and it's massive and solid just woke disney cleveland steamer,2022-09-27,positive
UgwH6Vx10Lz7vm-5Zi14AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Anime Wulf,this min trailer is better than any of the total hour of the sequel trilogy,2023-04-14,positive
UgwfEx1uRr7mrK12u3R4AaABAg,Andor | Official Trailer | Disney+,vsavatxr,i say they shouldve pulled a netflix and released it all on one day the series is just too slow to have one come out weekly,2022-10-05,neutral
UgwALzWzyWM58TrAC994AaABAg,Andor | Official Trailer | Disney+,Rayanne,i remember at celebration last year how so many people were so negative about this show they said thing like no one care about cassian no one asked for this story it going to be boring but i knew i knew this show wa going to change everything the expectation for writing within the star war franchise all i can say is that every episode left me wanting more made me feel a if i were there and taught me something new both fictionally and a a story teller,2023-02-25,negative
UgxgOy4Ko3iQCEJnvSd4AaABAg,Andor | Official Trailer | Disney+,Rea Mkhize,this is the outmost best ever series of star war when is the nd one can't wait,2023-03-06,positive
Ugx7yGTCF4grJLSCYrF4AaABAg,Star Wars: The Force Awakens Trailer (Official),Lucio,i'm pretty sad that one of the thing i loved the most about pop culture and overall sci-fi medium is now a shadow of itself i miss star war,2023-04-21,negative
UgzQ_pytRVPSWJjziI54AaABAg,Star Wars Episode III: Revenge of the Sith - Trailer,Connor Long-Johnson,people complaining that this trailer is spoiler filled what like we didn't know that vader wa anakin,2023-04-22,positive
UgzpZo78dqf2EEJqPuB4AaABAg,Andor | Official Trailer | Disney+,Vincent Valentine,the word ha to be a teleport word it is abducted litterally you need the spacejet to abduct you,2023-01-11,negative
UgyFmxHdXHBVgFfJGnB4AaABAg,Obi-Wan Kenobi | Official Trailer | Disney+,Ricardo C Joulzenn,obiwan series should be the conclusion of the entire star war franchise,2022-11-07,negative
